Datetime;Load Energy [kWh];SLP-Energy [kWh];PV-Energy [kWh];Energy Price [Cent/kWh];Monthly Average Price [Cent/kWh];Dynamic Electricity Price [Cent/kWh];Static Electricity Price [Cent/kWh];Static Timevariant Electricity Price [Cent/kWh];Dynamic Timevariant Electricity Price [Cent/kWh];Dynamic Feed-in Price [Cent/kWh];Dynamic Feed-in Price U20 [Cent/kWh];Static Feed-in Price [Cent/kWh];Battery Charge [kWh];Battery Discharge[kWh];Battery SOC;Supply from Grid [kWh];Grid Feed-in [kWh]
2024-01-01 00:00:00;0.029440459;0.12601903;0.0;0.0;7.535;21.605;32.112491507666014;21.422491507666013;10.915;4.9130507;0.0;1e-07;0.0;-0.0;-0.0;0.029440459;0.0
2024-01-01 00:15:00;0.02931399;0.1227642;0.0;0.0;7.535;21.605;32.11249140766601;21.422491407666012;10.915;4.9130507;0.0;2e-07;-0.0;0.0;-0.0;0.02931399;0.0
2024-01-01 00:30:00;0.02959229;0.121307075;0.0;0.0;7.535;21.605;32.11249130766601;21.42249130766601;10.915;4.9130507;0.0;3e-07;0.0;0.0;-0.0;0.02959229;0.0
2024-01-01 00:45:00;0.029622952;0.12392698;0.0;0.0;7.535;21.605;32.11249120766602;21.422491207666017;10.915;4.9130507;0.0;4e-07;0.0;0.0;0.0;0.029622952;0.0
2024-01-01 01:00:00;0.028780244;0.12128518;0.0;-0.001;7.535;21.60381;32.11249110766602;21.422491107666016;10.91381;4.912081;-0.00097000005;5e-07;-0.0;0.0;0.0;0.028780244;0.0
2024-01-01 01:15:00;0.029557714;0.12067945;0.0;-0.001;7.535;21.60381;32.112491007666016;21.422491007666014;10.91381;4.912081;-0.00097000005;6e-07;-0.0;0.0;0.0;0.029557714;0.0
2024-01-01 01:30:00;0.029269204;0.114697665;0.0;-0.001;7.535;21.60381;32.112490907666015;21.422490907666013;10.91381;4.912081;-0.00097000005;7e-07;-0.0;0.0;-0.0;0.029269204;0.0
2024-01-01 01:45:00;0.02852511;0.11414546;0.0;-0.001;7.535;21.60381;32.11249080766601;21.422490807666012;10.91381;4.912081;-0.00097000005;8e-07;0.0;0.0;0.0;0.02852511;0.0
2024-01-01 02:00:00;0.02895257;0.11704027;0.0;-0.003;7.535;21.60143;32.11249070766601;21.42249070766601;10.911431;4.9101405;-0.00291;9e-07;-0.0;0.0;0.0;0.02895257;0.0
2024-01-01 02:15:00;0.030198563;0.1125375;0.0;-0.003;7.535;21.60143;32.11249060766602;21.422490607666017;10.911431;4.9101405;-0.00291;1e-06;-0.0;0.0;-0.0;0.030198563;0.0
